ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1327,0,0,0,0,39,1294.599603,0.002702703,0.011568387,0,0,Nov,3,2,1,20,Returning_Visitor,TRUE,FALSE
1328,0,0,1,0,46,4053.092208,0.014184397,0.029684228,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
1329,2,112,0,0,9,198.8333333,0,0.006060606,0,0,Mar,3,2,3,2,New_Visitor,TRUE,FALSE
1330,2,33,0,0,12,237,0,0.014285714,0,0,May,4,2,9,3,Returning_Visitor,FALSE,FALSE
1331,0,0,0,0,11,631.4,0.054545455,0.048484848,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE
1332,4,441.1,0,0,20,249.8214286,0,0.0388,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE
1333,1,21,3,19,39,754.3194444,0.004651163,0.036124031,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
1334,1,15.2,0,0,30,515.5333333,0,0.016666667,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE
1335,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
1336,0,0,0,0,22,1632.533333,0.009090909,0.025,0,0,Dec,3,2,1,2,New_Visitor,TRUE,FALSE
1337,0,0,3,44,179,1738.472529,2.73E-05,0.025997611,0,0,Aug,2,4,9,11,Returning_Visitor,FALSE,FALSE
1338,0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE
1339,0,0,0,0,36,1166.72619,0,0.025,4.599,0,Mar,1,1,1,3,Returning_Visitor,TRUE,TRUE
1340,1,38,0,0,12,121,0.028571429,0.025,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
1341,0,0,0,0,42,1076.977778,0.01097561,0.029430894,0,0.6,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
1342,3,95.6,0,0,10,337.1,0.008333333,0.029166667,0,0,Jul,1,1,9,3,Returning_Visitor,FALSE,FALSE
1343,0,0,0,0,30,1224.75,0,0.007142857,21.04864167,0,Mar,2,4,2,2,New_Visitor,FALSE,TRUE
1344,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
1345,0,0,0,0,9,140,0.022222222,0.055555556,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
1346,5,163,0,0,5,25,0.02,0.04,0,0,Oct,2,2,2,20,New_Visitor,TRUE,FALSE
1347,4,82.46666667,0,0,10,153.9,0.016666667,0.016666667,0,0,Jul,3,2,6,4,Returning_Visitor,FALSE,TRUE
1348,0,0,0,0,1,19.2,0,0.1,0,0,Aug,1,1,1,1,Returning_Visitor,TRUE,FALSE
1349,3,112.9607843,0,0,13,3014.018519,0.013068182,0.06140625,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1350,0,0,0,0,9,639,0,0.025,81.2475,0,Mar,1,1,2,9,Returning_Visitor,TRUE,TRUE
1351,0,0,0,0,7,444,0,0.028571429,59.75418351,0,Dec,1,1,2,8,New_Visitor,TRUE,TRUE
1352,1,32.75,0,0,24,553.8333333,0,0.024,8.958652232,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
1353,2,18,0,0,17,1218.75,0,0.050980392,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
1354,0,0,0,0,8,607,0.0375,0.0625,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
1355,1,19.75,2,0,29,942.3958333,0.048181818,0.075942002,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
1356,5,66.96666667,2,416,291,12065.18135,0.00122631,0.008659512,9.013011371,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1357,1,0,0,0,45,1296,0,0.013333333,0,0,Nov,2,5,2,3,Returning_Visitor,FALSE,FALSE
1358,3,209,0,0,18,412.3333333,0,0.01875,0,0.4,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
1359,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
1360,0,0,0,0,2,24.5,0,0.1,0,0,Dec,3,2,2,11,Other,FALSE,FALSE
1361,4,122.5,0,0,66,1706.712281,0,0.00957265,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1362,5,76,0,0,66,1415.3875,0.00358209,0.014262023,9.829114577,0,Dec,2,2,5,2,Returning_Visitor,FALSE,FALSE
1363,0,0,0,0,24,612.2083333,0.016666667,0.026388889,0,0,Dec,3,2,3,10,Returning_Visitor,FALSE,FALSE
1364,12,1276.264286,0,0,118,3215.173074,0,0.005446194,22.45841786,0,Nov,3,2,8,3,Returning_Visitor,FALSE,TRUE
1365,0,0,0,0,7,157,0,0.014285714,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
1366,7,722.2083333,9,151.5,238,10340.36916,0.002419355,0.016345046,3.851653215,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
1367,2,57.4,2,69.4,13,1316.533333,0.011764706,0.05,0,0,Aug,2,2,3,4,Returning_Visitor,TRUE,FALSE
1368,0,0,0,0,68,1212.441667,0.002898551,0.014381271,64.4161607,0,Nov,4,1,1,1,Returning_Visitor,FALSE,FALSE
1369,2,15.5,0,0,28,550.0666667,0,0.006666667,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
1370,2,26,0,0,4,636,0,0.025,0,0.2,May,3,2,1,19,Returning_Visitor,FALSE,FALSE
1371,0,0,1,59.5,44,2284.488095,0,0.003359173,0,0,Dec,3,3,2,8,Returning_Visitor,FALSE,FALSE
1372,0,0,0,0,31,641.6558915,0,0.005376344,60.04472938,0,Sep,1,1,4,2,New_Visitor,FALSE,TRUE
1373,0,0,0,0,38,1417.666667,0.016117216,0.048717949,0,1,May,2,6,3,6,Returning_Visitor,TRUE,FALSE
1374,0,0,0,0,8,215,0.0625,0.058333333,0,1,May,2,5,7,6,Returning_Visitor,TRUE,FALSE
1375,10,295.6940559,0,0,29,785.474359,0,0.001481481,34.99166667,0,May,2,2,5,4,Returning_Visitor,TRUE,TRUE
1376,3,172,0,0,53,1299.383333,0,0.003703704,0,0,Mar,2,6,7,2,Returning_Visitor,TRUE,FALSE
1377,1,30.5,1,285,2,296,0,0.06,0,0,Dec,2,2,1,8,New_Visitor,TRUE,FALSE
1378,0,0,0,0,2,0,0.066666667,0.133333333,0,0,May,2,2,2,4,Returning_Visitor,TRUE,FALSE
1379,0,0,0,0,5,0,0.2,0.2,0,0,Jul,3,2,2,13,Returning_Visitor,TRUE,FALSE
1380,2,43.73333333,0,0,19,158.9333333,0,0.003741497,0,0,June,1,1,6,2,Returning_Visitor,FALSE,FALSE
1381,0,0,0,0,0,0,0.18,0.181818182,0,0,June,2,2,7,6,Returning_Visitor,FALSE,FALSE
1382,0,0,0,0,1,0,0.2,0.2,0,0,Nov,4,1,1,3,Returning_Visitor,FALSE,FALSE
1383,0,0,0,0,8,181,0.075,0.1,0,0,Mar,3,2,1,13,Returning_Visitor,TRUE,FALSE
1384,0,0,0,0,1,0,0.2,0.2,0,0,Jul,3,2,4,1,Returning_Visitor,TRUE,FALSE
1385,6,163.6666667,10,403,15,665.5666667,0.007142857,0.004761905,0,0,Mar,3,2,8,8,New_Visitor,FALSE,FALSE
1386,1,390,0,0,26,1325.833333,0.007692308,0.025641026,0,0,Dec,2,2,1,1,Returning_Visitor,TRUE,FALSE
1387,0,0,2,174,105,5254.158333,0.001869159,0.017589264,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
1388,6,179.75,2,8,64,1876.333333,0.007246377,0.014251208,16.68711526,0,Dec,2,5,9,2,Returning_Visitor,FALSE,FALSE
1389,0,0,0,0,1,0,0.2,0.2,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
1390,2,25,0,0,25,243.1666667,0.016666667,0.057283951,0,0,Nov,2,2,3,6,Returning_Visitor,FALSE,FALSE
1391,1,33.5,0,0,18,1169,0,0.011764706,54.38258659,0,Dec,2,4,7,2,New_Visitor,FALSE,TRUE
1392,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
1393,1,9,0,0,19,734.5833333,0.016666667,0.044444444,0,0,Mar,2,10,1,1,Returning_Visitor,FALSE,FALSE
1394,1,5.5,0,0,103,1955.168685,0.015359477,0.037057104,0,0,June,2,2,9,13,Returning_Visitor,TRUE,FALSE
1395,0,0,0,0,20,419.6,0.038095238,0.068253968,0,0,Aug,3,2,3,3,Returning_Visitor,TRUE,FALSE
1396,4,92,0,0,19,473,0,0.004545455,0,0,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
1397,0,0,0,0,20,504.2333333,0.01,0.021666667,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
1398,0,0,0,0,19,232.5666667,0,0.003703704,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
1399,0,0,0,0,5,0,0.2,0.2,0,0.6,May,3,2,8,13,Returning_Visitor,FALSE,FALSE
1400,2,43.4,0,0,5,278,0,0.033333333,0,0,Aug,2,2,1,2,New_Visitor,TRUE,FALSE
1401,4,316.5,0,0,8,298.6904762,0,0.002083333,0,0,May,3,2,2,2,Returning_Visitor,TRUE,FALSE
1402,0,0,0,0,6,111.75,0,0.066666667,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
1403,2,7,1,0,79,3393.903571,0.017761848,0.04031012,0,1,May,2,2,1,5,Returning_Visitor,TRUE,FALSE
1404,0,0,0,0,19,751.3333333,0,0.002777778,13.62630613,0,Mar,2,2,1,2,Returning_Visitor,TRUE,TRUE
1405,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
1406,11,326.4946809,0,0,92,4637.53842,5.00E-04,0.011495239,17.28402947,0,Nov,4,1,4,3,Returning_Visitor,FALSE,FALSE
1407,3,64.5,0,0,35,1334.551371,0,0.007309582,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE,FALSE
1408,0,0,0,0,84,2197.780952,0.01031746,0.014779942,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
1409,9,128.5714286,1,10.66666667,75,2755.336111,0.0028125,0.012821256,8.569134167,0,May,4,2,6,13,Returning_Visitor,TRUE,FALSE
1410,0,0,0,0,2,0,0.2,0.2,0,0,Aug,1,2,8,1,New_Visitor,FALSE,FALSE
1411,0,0,0,0,7,82.75,0.028571429,0.085714286,0,0,Nov,2,2,7,3,Returning_Visitor,FALSE,FALSE
1412,2,15,0,0,23,343.6666667,0.025,0.05,0,0.6,May,2,2,6,6,Returning_Visitor,FALSE,FALSE
1413,5,106,0,0,44,646.825,0.007407407,0.028851852,0,0,Dec,3,2,9,13,Returning_Visitor,FALSE,FALSE
1414,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
1415,1,18.25,0,0,82,2796.316667,0.005185185,0.019584736,0,0,Nov,2,2,1,6,Returning_Visitor,FALSE,FALSE
1416,0,0,0,0,3,61.5,0,0.033333333,0,0,Dec,1,1,9,2,Returning_Visitor,FALSE,FALSE
1417,7,330.0555556,5,251.5,116,2971.435101,0.001858304,0.012303523,3.701618891,0,Dec,2,2,2,2,Returning_Visitor,FALSE,FALSE
1418,0,0,0,0,16,1472,0.016666667,0.040625,0,0,May,2,6,1,1,Returning_Visitor,FALSE,FALSE
1419,1,5,0,0,13,271,0,0.003571429,0,0,Mar,1,1,2,2,New_Visitor,TRUE,FALSE
1420,0,0,0,0,28,1283.75,0.014285714,0.023809524,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
1421,0,0,0,0,40,1385.666667,0.005,0.0225,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
1422,1,46.5,2,418.5,88,2085.972565,0,0.006273946,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
1423,0,0,0,0,17,2641.416667,0.017647059,0.04,0,0,Nov,3,2,4,13,Returning_Visitor,FALSE,FALSE
1424,1,7,2,562,36,1300.190476,0.010810811,0.038738739,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
1425,1,19.2,0,0,42,2197,0,0.013636364,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
1426,0,0,0,0,6,59,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1427,0,0,0,0,2,0,0.2,0.2,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
1428,5,142.7,0,0,29,1858.733333,0.025806452,0.031075269,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
1429,0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
1430,0,0,0,0,8,107.1666667,0,0.025,0,0,Nov,2,2,9,2,New_Visitor,FALSE,FALSE
1431,7,199.8333333,0,0,27,669.9333333,0,0,0,0,Aug,2,5,1,2,New_Visitor,TRUE,FALSE
1432,0,0,0,0,12,402.6,0,0.008333333,0,0,Oct,2,2,3,4,Returning_Visitor,FALSE,FALSE
1433,2,100,1,12,44,1373.95,0,0.004545455,0,0,May,1,1,2,2,New_Visitor,TRUE,FALSE
1434,2,134.5,0,0,18,362.5,0,0.013333333,0,0,Dec,3,2,1,2,New_Visitor,FALSE,FALSE
1435,7,46.3,0,0,2,9,0,0.025,0,0,Sep,2,4,1,2,New_Visitor,FALSE,FALSE
1436,0,0,0,0,26,1312.333333,0.036538462,0.054230769,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
1437,0,0,0,0,3,103,0,0.022222222,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
1438,4,96.4,0,0,10,217.6,0,0,0,0,Nov,3,2,2,2,New_Visitor,TRUE,FALSE
1439,0,0,0,0,8,463.6666667,0,0.0375,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
1440,0,0,0,0,31,485.6333333,0.019354839,0.038709677,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,FALSE
1441,6,169.7916667,0,0,32,1547.625,0,0.013157895,23.53105656,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
1442,0,0,0,0,3,38,0.1,0.122222222,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
1443,0,0,0,0,16,650.8333333,0,0.019047619,13.99,0,May,2,2,7,2,Returning_Visitor,FALSE,TRUE
1444,0,0,0,0,11,1435,0.054545455,0.109090909,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
1445,0,0,0,0,17,212.8333333,0.041176471,0.067647059,0,0.4,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
1446,4,62.5,0,0,53,1840.369156,0.007407407,0.023148148,46.77831787,0,Dec,1,1,2,2,Returning_Visitor,FALSE,TRUE
1447,1,69.5,0,0,8,226.5,0,0.0125,0,0,Mar,3,2,1,13,Returning_Visitor,FALSE,FALSE
1448,6,124.8611111,3,243,25,1971.194444,0.007142857,0.030238095,24.897,0,May,2,2,5,4,Returning_Visitor,FALSE,TRUE
1449,0,0,0,0,24,1242,0.02173913,0.062318841,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE
1450,1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0,Aug,2,2,3,2,Returning_Visitor,FALSE,TRUE
1451,3,77.6,0,0,3,8,0.033333333,0.066666667,0,0,June,2,2,6,2,Returning_Visitor,FALSE,FALSE
1452,2,95.3,0,0,14,262.587619,0.0125,0.004910714,0,0,Nov,1,1,4,2,New_Visitor,FALSE,FALSE
1453,0,0,0,0,18,1093.083333,0.011111111,0.011481481,0,0,Nov,3,2,3,1,Returning_Visitor,FALSE,FALSE
1454,2,22,3,41.5,67,3397.957955,0,0.015504136,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE,FALSE
1455,3,80.6,2,112.8,10,390.2,0,0.015384615,0,0,Oct,2,5,3,20,Returning_Visitor,FALSE,FALSE
1456,1,58,0,0,33,647.625,0,0.00625,0,0,Dec,3,2,3,2,New_Visitor,FALSE,FALSE
1457,0,0,0,0,6,78.66666667,0,0.033333333,0,0,May,2,2,5,4,New_Visitor,FALSE,FALSE
1458,1,24.5,0,0,46,1525.666667,0,0.006382979,107.2170213,0,May,2,2,2,4,Returning_Visitor,FALSE,TRUE
1459,0,0,0,0,14,416.6666667,0,0.019047619,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,FALSE
1460,0,0,3,57,31,4547.166667,0.012903226,0.039247312,8.682741935,0,Mar,2,4,5,2,Returning_Visitor,FALSE,FALSE
1461,0,0,0,0,4,521,0.1,0.15,0,0,Mar,3,3,7,10,Returning_Visitor,FALSE,FALSE
1462,0,0,0,0,4,352,0.1,0.15,0,0.8,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
1463,0,0,0,0,19,5538.916667,0.024,0.055119048,0,0,May,2,2,1,13,Returning_Visitor,TRUE,FALSE
1464,5,56.6,0,0,55,1058.338095,0,0.007142857,37.21183634,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
1465,14,228.748539,6,121.5833333,336,12166.69424,0,0.012143626,0.067049546,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
1466,0,0,0,0,10,455,0,0.022222222,25.7526389,0,Dec,1,1,2,2,New_Visitor,FALSE,TRUE
1467,0,0,0,0,5,95.5,0,0.013333333,0,0,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
1468,0,0,0,0,9,122,0.088888889,0.108333333,0,0,Nov,1,1,5,1,Returning_Visitor,FALSE,FALSE
1469,2,7,0,0,40,906.4,0,0.015238095,0,0,Oct,2,2,9,4,Returning_Visitor,FALSE,FALSE
1470,0,-1,0,-1,1,-1,0.2,0.2,0,0,Feb,1,1,3,4,Returning_Visitor,TRUE,FALSE
1471,1,5.5,0,0,7,277,0.044444444,0.035555556,0,0.4,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
1472,5,114.25,0,0,107,9126.982468,0.005612245,0.017992979,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1473,0,0,0,0,16,980.25,0,0.04,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
1474,0,0,0,0,13,328.9,0.015384615,0.046153846,0,0,June,2,2,3,3,Returning_Visitor,FALSE,FALSE
1475,10,471.06,0,0,171,5830.91,0.001098901,0.005494505,0,0,Oct,2,10,4,2,Returning_Visitor,FALSE,TRUE
1476,0,0,0,0,6,226.6666667,0,0.033333333,0,0,Dec,4,1,9,1,Returning_Visitor,TRUE,FALSE
1477,9,269.8,0,0,112,2478.622727,0,0.004005848,60.43385263,0.2,May,2,2,4,3,Returning_Visitor,FALSE,TRUE
1478,15,677.1911765,0,0,152,3561.130212,0,0.008686559,5.731607803,0,Dec,2,2,6,1,Returning_Visitor,FALSE,TRUE
1479,3,19,0,0,120,3013.116917,0.001680672,0.007407748,14.18391563,0,Nov,2,5,1,2,Returning_Visitor,FALSE,TRUE
1480,0,0,2,74,6,83.5,0,0.058333333,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
1481,0,0,0,0,5,134.5,0.04,0.024,0,0,Nov,3,2,9,3,Returning_Visitor,TRUE,FALSE
1482,11,362.3,0,0,41,1081.713333,0.01,0.028830409,27.5128393,0,Sep,2,2,1,1,Returning_Visitor,TRUE,FALSE
1483,10,291.2357143,0,0,36,940.1044266,0,0.002845528,87.30695843,0,Aug,2,2,2,2,Returning_Visitor,FALSE,TRUE
1484,0,0,0,0,4,536.5,0,0.05,0,0,May,2,2,9,2,Returning_Visitor,FALSE,FALSE
1485,3,72.6,0,0,17,544.1,0,0.002,0,0,Sep,2,2,9,2,New_Visitor,FALSE,FALSE
1486,0,0,0,0,20,869.8,0.011111111,0.033333333,0,0,May,3,2,4,2,Returning_Visitor,TRUE,FALSE
1487,0,0,2,43,25,1053.080952,0,0.019786325,6.783,0,May,2,4,5,4,Returning_Visitor,TRUE,FALSE
1488,8,174.5,0,0,10,195.5,0,0.006060606,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
1489,0,0,0,0,20,333.3333333,0.01,0.04,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE
1490,3,41,0,0,32,1130.84697,0.014705882,0.01806184,0,0,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
1491,0,0,0,0,12,222.2557143,0.009090909,0.012121212,0,0,Sep,3,2,5,2,Returning_Visitor,FALSE,FALSE
1492,0,0,0,0,2,0,0.2,0.2,0,0,Dec,2,2,1,13,Returning_Visitor,FALSE,FALSE
1493,0,0,0,0,1,0,0.2,0.2,0,0,May,2,5,7,3,Returning_Visitor,FALSE,FALSE
1494,3,470,0,0,21,2046.5,0.016,0.032,21.5952,0,May,2,6,1,3,Returning_Visitor,FALSE,FALSE
1495,0,0,0,0,8,143.5833333,0.014285714,0.05,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
1496,0,0,0,0,6,117.5,0,0.066666667,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
1497,2,39.4,0,0,40,673.65,0,0.014634146,23.76322043,0,Nov,4,2,6,3,Returning_Visitor,TRUE,TRUE
1498,3,61.5,0,0,6,794.5,0,0.022222222,0,0.2,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
1499,10,89.98,0,0,96,1304.973333,0.003921569,0.008309991,6.175932014,0,Oct,2,2,1,3,Returning_Visitor,FALSE,FALSE
1500,1,30.25,0,0,13,392.1875,0,0.005128205,60.26309658,0,Dec,1,8,1,20,New_Visitor,FALSE,TRUE
1501,0,0,1,15,103,3626.003223,0.00751634,0.035131628,0,0,Nov,1,1,4,2,Returning_Visitor,TRUE,FALSE
1502,7,350.6,9,406.9166667,68,2435.74375,0.002564103,0.01555896,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE
1503,9,866.4280303,1,691,36,1617.612554,0.010869565,0.025668172,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE
1504,2,172,0,0,61,3374.916667,0.001111111,0.021388889,0,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
1505,0,0,0,0,1,0,0.2,0.2,0,0,Sep,2,2,6,1,Returning_Visitor,TRUE,FALSE
1506,0,0,0,0,16,1533,0,0.00625,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1507,0,0,0,0,49,3414.875,0.012244898,0.027210884,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
1508,4,27,0,0,9,79.25,0,0.046153846,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
1509,1,3,0,0,34,1767.4,0.011515152,0.039004329,0,0,Nov,3,2,4,3,Returning_Visitor,FALSE,FALSE
1510,3,39.6,0,0,53,856.7522398,0,0.002272727,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
1511,0,0,0,0,1,695.5,0,0.1,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
1512,8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
1513,3,103.6,0,0,1,7,0,0.04,0,0,Nov,3,2,1,5,New_Visitor,FALSE,TRUE
1514,0,0,0,0,2,17,0,0.1,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
1515,1,32,0,0,50,2867,0,0.004,153.4432478,0,Mar,2,2,7,8,Returning_Visitor,TRUE,TRUE
1516,2,18,0,0,32,871.8333333,0.009375,0.020833333,31.903875,0.6,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
1517,6,288,0,0,16,475.3,0.010526316,0.036842105,0,0,Sep,2,2,2,13,Returning_Visitor,FALSE,FALSE
1518,0,0,0,0,10,383.5,0,0.022222222,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
1519,0,0,0,0,13,687.5,0,0.033333333,0,0.6,May,2,2,4,6,Returning_Visitor,FALSE,FALSE
1520,6,245.4666667,0,0,57,1575.216667,0.006896552,0.030172414,0,0,May,4,2,3,6,Returning_Visitor,FALSE,FALSE
1521,0,0,0,0,7,705.8333333,0.028571429,0.085714286,0,0,Dec,5,11,4,1,Returning_Visitor,TRUE,FALSE
1522,0,0,1,59.5,37,925.6666667,0,0.007894737,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,FALSE
1523,4,209.5,0,0,23,1780.7,0,0.011538462,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE
1524,3,156.5,0,0,9,143,0,0.005555556,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
1525,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,3,3,3,Returning_Visitor,FALSE,FALSE
1526,0,0,0,0,21,1045,0,0.031746032,0,0,May,2,6,2,13,Returning_Visitor,FALSE,FALSE
1527,0,0,0,0,2,11,0.088888889,0.188888889,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE,FALSE
1528,0,0,0,0,21,1483,0.007894737,0.021754386,0,1,May,1,1,3,7,Returning_Visitor,TRUE,FALSE
1529,0,0,0,0,15,314.5,0,0.013333333,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
1530,1,19,0,0,4,51.5,0.05,0.1,0,0,Nov,3,2,6,13,Returning_Visitor,FALSE,FALSE
1531,4,28,3,37.83333333,378,12003.31758,0.003655352,0.023352993,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1532,3,150.25,0,0,71,2065.838165,0.006103286,0.015796946,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1533,0,0,0,0,22,431.0833333,0.018181818,0.022727273,0,0.6,May,3,2,7,13,Returning_Visitor,FALSE,FALSE
1534,8,195.3166667,0,0,54,1063.95,0,0.019047619,54.24886418,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1535,0,0,0,0,30,586.5333333,0,0.003448276,30.87724138,0.2,May,2,2,2,2,New_Visitor,FALSE,TRUE
1536,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
1537,0,0,0,0,7,248,0.057142857,0.080952381,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE
1538,4,54.93333333,0,0,35,1126.666667,0,0.005952381,28.32886648,0,Jul,2,2,7,2,Returning_Visitor,FALSE,FALSE
1539,1,5,2,66.5,64,1716.583333,0.012121212,0.019444444,0,0,Nov,4,2,1,2,Returning_Visitor,TRUE,FALSE
1540,5,28.58333333,0,0,45,649.8632035,0.006122449,0.02755102,0,0,Jul,3,2,6,5,Returning_Visitor,FALSE,FALSE
1541,1,37,0,0,23,1817,0.053333333,0.073696145,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
1542,0,0,0,0,10,244.6666667,0.005,0.065,0,0,Dec,1,1,1,1,Returning_Visitor,FALSE,FALSE
1543,0,0,0,0,25,566.8833333,0,0.035619048,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE,FALSE
1544,0,0,0,0,5,93,0,0.04,0,0,Nov,2,2,1,3,Returning_Visitor,TRUE,FALSE
1545,5,60.5,0,0,5,50,0,0.025,0,0,Dec,8,13,9,20,Other,TRUE,TRUE
1546,7,199.85,0,0,39,1267.453333,0.004761905,0.020634921,17.92758699,0,Nov,2,4,1,4,Returning_Visitor,FALSE,FALSE
1547,0,0,0,0,10,342.1666667,0,0.022222222,51.176,0,May,2,2,1,1,Returning_Visitor,FALSE,TRUE
