ID,Rented Bike Count,Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
7089,654,,,86,0.0,,15.8,0.48,0.0,0.0,Autumn,No Holiday,Yes
5399,1879,22.0,26.7,82,,1725.0,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2585,1059,16.0,12.3,30,1.6,1263.0,-4.8,,0.0,0.0,Spring,No Holiday,Yes
7263,1892,14.0,26.2,33,1.8,2000.0,8.6,2.62,0.0,0.0,,No Holiday,Yes
2186,108,1.0,,52,2.1,1372.0,-12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3197,112,,9.7,29,1.8,2000.0,,0.0,0.0,0.0,Spring,No Holiday,Yes
709,274,12.0,3.2,64,0.8,258.0,-2.9,0.47,0.0,0.0,Winter,No Holiday,Yes
1232,61,,-3.2,54,1.2,1113.0,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes
5863,578,6.0,30.4,54,,2000.0,20.0,0.01,0.0,0.0,Summer,No Holiday,Yes
4111,467,6.0,11.4,0,,2000.0,,,0.0,0.0,Spring,No Holiday,Yes
4101,1846,20.0,19.0,26,1.5,2000.0,-0.9,0.02,0.0,0.0,Spring,,Yes
1259,221,10.0,1.1,31,0.7,1898.0,,0.25,,0.0,Winter,No Holiday,Yes
8345,1188,16.0,14.2,37,2.0,1783.0,-0.3,0.91,0.0,0.0,Autumn,No Holiday,Yes
2255,8,22.0,9.6,92,,,8.3,,0.0,0.0,Spring,No Holiday,Yes
8322,1472,17.0,11.8,43,1.8,1685.0,-0.3,0.34,,0.0,Autumn,,Yes
1952,404,,-2.2,76,1.9,527.0,-5.8,0.0,0.0,0.0,Winter,No Holiday,Yes
6712,1089,15.0,27.8,48,3.0,1880.0,15.7,0.93,0.0,0.0,Autumn,No Holiday,Yes
992,203,7.0,-12.3,59,2.3,1738.0,-18.6,0.0,,0.0,Winter,,Yes
3505,692,0.0,13.1,47,0.3,1877.0,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
114,529,17.0,-1.6,35,0.0,2000.0,-15.1,0.0,0.0,0.0,Winter,No Holiday,Yes
7869,1556,20.0,13.1,63,0.4,2000.0,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2510,269,13.0,12.7,97,2.6,467.0,12.2,0.23,0.0,0.0,Spring,No Holiday,Yes
8228,19,,12.8,97,0.9,245.0,,0.0,0.0,0.0,Autumn,No Holiday,Yes
8325,1292,20.0,9.0,48,1.9,1879.0,-1.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
4732,518,,17.4,61,1.2,2000.0,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes
8172,0,11.0,13.0,55,1.0,488.0,4.1,0.84,,0.0,Autumn,No Holiday,No
2549,103,,1.3,61,,2000.0,-5.4,0.0,0.0,0.0,Spring,,Yes
4323,422,2.0,18.7,83,0.6,469.0,15.7,0.0,0.0,0.0,Spring,No Holiday,Yes
508,99,3.0,-0.6,76,0.5,789.0,-4.3,0.0,0.0,0.7,Winter,Holiday,Yes
7220,2422,19.0,20.6,44,0.7,2000.0,7.9,0.01,0.0,0.0,Autumn,No Holiday,Yes
5363,746,10.0,26.7,88,1.6,802.0,,0.89,,0.0,Summer,No Holiday,Yes
950,265,13.0,-2.6,45,4.0,1663.0,-12.9,1.11,,,,No Holiday,Yes
4221,1905,20.0,20.4,45,2.0,1457.0,8.0,0.06,0.0,0.0,Spring,No Holiday,Yes
4377,2149,8.0,,55,0.7,1200.0,11.2,1.21,0.0,0.0,Summer,No Holiday,Yes
3771,404,2.0,14.8,85,0.4,1831.0,12.2,0.0,,0.0,Spring,No Holiday,Yes
8149,971,12.0,16.4,48,2.1,653.0,,1.68,0.0,,Autumn,No Holiday,Yes
4938,1754,17.0,30.9,34,2.5,,13.2,1.79,0.0,0.0,Summer,,Yes
2851,1776,18.0,19.1,47,2.4,942.0,7.5,0.57,,0.0,Spring,No Holiday,
6740,2365,19.0,22.6,39,2.8,2000.0,7.9,,0.0,0.0,Autumn,No Holiday,Yes
7767,1649,14.0,20.0,22,1.6,1950.0,-2.3,2.29,0.0,0.0,Autumn,,Yes
2301,666,20.0,6.1,31,2.8,2000.0,-9.8,0.0,,,,No Holiday,Yes
4099,2403,18.0,22.2,22,1.8,2000.0,-0.5,1.25,0.0,0.0,Spring,No Holiday,Yes
5671,657,6.0,28.1,75,1.8,1092.0,23.2,,0.0,0.0,,No Holiday,Yes
351,329,14.0,-0.7,39,0.8,826.0,-12.9,0.35,0.0,0.0,Winter,No Holiday,Yes
7365,1744,20.0,18.6,55,1.5,2000.0,,0.0,,0.0,Autumn,Holiday,Yes
2907,322,2.0,11.7,72,0.6,915.0,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
5045,123,4.0,22.3,96,0.0,278.0,21.6,,0.1,0.0,Summer,No Holiday,Yes
5661,1834,,31.1,63,2.0,1542.0,23.2,0.06,0.0,0.0,Summer,No Holiday,Yes
2506,32,9.0,14.1,98,1.1,253.0,13.7,0.06,,0.0,Spring,No Holiday,Yes
2621,69,4.0,4.4,44,3.1,2000.0,-6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
5029,1158,12.0,27.0,68,2.0,1863.0,20.5,1.3,,0.0,Summer,No Holiday,Yes
1115,221,10.0,2.7,60,0.5,392.0,-4.3,0.18,0.0,0.0,Winter,No Holiday,
2847,711,14.0,20.2,47,2.4,,8.5,2.3,0.0,0.0,Spring,No Holiday,
7744,1390,15.0,19.7,30,3.0,1971.0,1.6,1.89,0.0,0.0,Autumn,No Holiday,Yes
299,202,10.0,-9.5,39,2.1,1875.0,-20.9,0.6,0.0,0.0,Winter,No Holiday,Yes
1676,378,19.0,-1.8,35,,1558.0,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes
3348,795,11.0,16.1,23,2.5,1361.0,-5.0,2.52,0.0,0.0,Spring,No Holiday,Yes
7360,2200,,24.1,34,2.0,1996.0,7.2,2.14,,0.0,,Holiday,Yes
2736,354,23.0,6.4,85,2.3,155.0,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
6102,196,5.0,27.7,65,1.4,2000.0,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes
5966,666,13.0,,54,2.2,1540.0,23.6,2.93,,0.0,,No Holiday,Yes
7371,0,2.0,14.0,73,0.5,1992.0,9.2,,0.0,0.0,Autumn,No Holiday,No
7570,1106,,,50,0.8,1785.0,-1.2,1.13,0.0,0.0,Autumn,No Holiday,Yes
4437,2460,20.0,25.3,32,2.2,1997.0,7.4,0.06,,0.0,Summer,,Yes
7503,0,14.0,,39,1.6,2000.0,,0.67,0.0,0.0,Autumn,Holiday,No
6984,1293,23.0,20.2,68,1.2,1963.0,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
1938,522,17.0,5.7,36,3.0,1073.0,,0.57,,0.0,Winter,No Holiday,
230,182,,3.3,87,1.1,230.0,1.3,0.54,0.0,2.1,Winter,No Holiday,Yes
77,41,4.0,2.8,89,1.5,130.0,,0.0,0.0,0.0,,No Holiday,Yes
104,381,7.0,,33,2.2,2000.0,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
8435,733,10.0,4.7,47,1.2,1788.0,,1.22,0.0,,Autumn,No Holiday,Yes
3839,1602,22.0,15.9,60,2.6,2000.0,8.1,,0.0,,Spring,No Holiday,Yes
3816,767,23.0,12.2,57,,,3.9,0.0,0.0,,Spring,,Yes
4122,2214,,22.2,45,2.4,2000.0,9.6,0.83,0.0,0.0,Spring,,Yes
1723,216,18.0,-2.0,15,5.6,2000.0,-25.2,,,0.0,Winter,No Holiday,Yes
5988,657,,31.4,59,0.8,2000.0,22.4,1.3,0.0,0.0,Summer,No Holiday,Yes
2104,521,15.0,,23,2.1,1317.0,-9.9,2.09,0.0,0.0,Winter,No Holiday,
7295,0,22.0,14.6,46,2.2,2000.0,3.0,0.0,0.0,0.0,Autumn,No Holiday,No
7982,815,13.0,10.4,49,,2000.0,0.1,0.54,0.0,0.0,Autumn,No Holiday,Yes
5168,1450,7.0,24.6,78,0.5,2000.0,20.5,0.33,0.0,0.0,Summer,No Holiday,Yes
5678,783,13.0,32.3,56,3.0,,22.3,1.74,,0.0,Summer,,
1838,240,13.0,2.2,18,3.4,1942.0,-19.7,2.3,0.0,0.0,Winter,,Yes
7624,1948,15.0,20.1,32,2.4,1893.0,2.8,2.0,0.0,0.0,,No Holiday,Yes
6448,782,15.0,24.3,64,1.8,1931.0,,0.59,0.0,0.0,Summer,No Holiday,Yes
6222,304,5.0,21.8,55,1.9,,12.3,0.0,0.0,0.0,Summer,,Yes
1615,94,6.0,-12.5,40,3.4,1991.0,-23.3,,0.0,0.0,Winter,No Holiday,Yes
3747,74,2.0,,82,2.1,768.0,14.1,0.0,0.5,0.0,,No Holiday,
608,296,7.0,-2.9,73,1.9,1911.0,-7.0,0.0,0.0,0.0,Winter,,Yes
8158,1289,21.0,12.2,79,1.8,351.0,8.6,0.0,,0.0,Autumn,No Holiday,Yes
6352,842,15.0,36.8,36,1.0,2000.0,19.2,2.46,0.0,0.0,Summer,No Holiday,Yes
1094,309,13.0,6.1,61,2.3,534.0,-0.8,0.91,0.0,0.0,Winter,,Yes
4150,58,21.0,17.0,85,1.1,597.0,14.4,0.0,0.5,0.0,Spring,Holiday,Yes
2623,235,6.0,3.9,43,3.4,2000.0,-7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
4843,3384,18.0,27.0,55,3.1,1246.0,17.1,,0.0,0.0,Summer,,Yes
7518,152,5.0,13.6,89,2.7,990.0,11.8,0.0,0.0,0.0,Autumn,,Yes
8675,616,,6.4,71,1.0,,1.5,,0.0,0.0,Autumn,No Holiday,Yes
7969,434,0.0,5.3,81,1.7,1993.0,2.2,0.0,,0.0,Autumn,,Yes
161,471,16.0,3.2,38,,,-9.7,0.51,0.0,0.0,Winter,,Yes
204,351,11.0,0.0,45,1.1,1500.0,-10.5,0.89,,0.0,,No Holiday,Yes
2388,497,11.0,5.7,58,2.3,700.0,-1.9,,0.0,,Spring,No Holiday,Yes
5380,377,3.0,24.9,86,2.0,1079.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes
8519,922,,,40,3.4,1810.0,-3.9,0.0,0.0,0.0,Autumn,,Yes
6926,1465,13.0,25.8,65,1.0,1996.0,,1.12,0.0,0.0,Autumn,No Holiday,Yes
838,310,21.0,-3.1,41,2.0,1742.0,-14.5,0.0,0.0,0.0,Winter,,Yes
2935,359,6.0,14.9,81,0.4,580.0,,,0.0,0.0,Spring,No Holiday,Yes
5587,1202,18.0,35.0,42,2.9,1953.0,20.1,1.26,0.0,0.0,Summer,No Holiday,Yes
4528,1171,15.0,29.3,41,2.0,609.0,14.6,,0.0,0.0,,No Holiday,Yes
2436,463,11.0,9.2,33,,892.0,-6.2,1.54,0.0,0.0,Spring,No Holiday,Yes
1231,36,6.0,-3.1,54,1.4,1037.0,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
7053,898,20.0,19.1,77,2.2,1834.0,14.9,0.0,,0.0,Autumn,No Holiday,Yes
6990,0,5.0,17.9,77,0.5,,13.8,0.0,0.0,0.0,Autumn,,No
6275,732,10.0,27.3,49,0.9,1968.0,15.6,1.17,0.0,0.0,Summer,,Yes
1610,87,1.0,-10.9,36,3.3,2000.0,-23.0,0.0,,0.0,Winter,No Holiday,Yes
3862,0,21.0,12.6,85,2.4,460.0,10.1,0.0,0.0,0.0,Spring,No Holiday,No
8451,335,2.0,2.9,49,,1989.0,-6.7,0.0,0.0,0.0,Autumn,,Yes
4374,306,5.0,,75,1.0,,13.3,0.0,0.0,0.0,,No Holiday,Yes
7864,1161,15.0,18.0,40,3.0,1808.0,4.1,1.71,0.0,0.0,Autumn,No Holiday,Yes
3853,0,12.0,19.8,49,2.3,1320.0,8.7,3.17,,0.0,Spring,No Holiday,No
3694,1388,21.0,11.9,48,,1918.0,,0.0,,0.0,,No Holiday,Yes
5255,1921,22.0,22.6,51,1.7,2000.0,11.9,0.0,,0.0,Summer,No Holiday,Yes
4900,540,3.0,22.0,42,0.2,,8.4,0.0,,0.0,Summer,,Yes
5477,222,,24.4,80,1.0,1112.0,20.7,0.0,0.0,0.0,,,Yes
8185,639,0.0,11.9,74,1.6,287.0,,0.0,0.0,0.0,Autumn,,Yes
2733,513,20.0,7.1,83,3.3,203.0,4.4,,0.0,0.0,Spring,No Holiday,Yes
8107,0,,14.2,51,1.5,990.0,4.1,0.02,0.0,0.0,Autumn,No Holiday,No
1153,215,0.0,2.7,73,1.0,290.0,-1.6,0.0,0.0,0.0,Winter,No Holiday,Yes
8072,1024,7.0,4.1,75,,1143.0,0.0,0.0,0.0,0.0,Autumn,,Yes
7508,0,19.0,17.3,47,2.2,2000.0,5.8,0.0,0.0,,,Holiday,No
4035,48,2.0,18.8,98,1.5,237.0,18.4,0.0,0.5,0.0,Spring,No Holiday,Yes
6175,346,6.0,,74,1.0,1700.0,23.3,0.0,0.0,0.0,,Holiday,Yes
6639,532,14.0,25.6,77,0.8,1930.0,21.2,,0.0,0.0,Autumn,No Holiday,Yes
7319,1501,22.0,13.9,69,0.5,2000.0,8.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
7525,1006,12.0,13.7,43,3.4,1980.0,1.3,1.65,0.0,0.0,Autumn,,Yes
3878,1177,13.0,20.8,45,2.8,,8.4,3.17,0.0,,Spring,No Holiday,
7416,4,,16.3,91,1.8,,14.8,0.0,0.5,0.0,Autumn,No Holiday,Yes
7272,1229,23.0,18.6,59,0.7,2000.0,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
1393,125,0.0,-7.5,36,2.3,1972.0,-20.0,0.0,0.0,0.0,,No Holiday,Yes
8518,1020,21.0,8.8,37,3.8,1750.0,-5.1,0.0,0.0,0.0,Autumn,,Yes
6742,1915,21.0,20.6,48,2.1,2000.0,,0.0,0.0,0.0,Autumn,No Holiday,Yes
658,326,9.0,-4.3,38,,1877.0,-16.5,0.04,0.0,0.0,Winter,,Yes
791,273,22.0,-3.4,33,2.4,2000.0,-17.4,0.0,0.0,0.0,Winter,,Yes
4093,1313,12.0,18.8,31,1.2,2000.0,1.2,0.92,0.0,0.0,Spring,No Holiday,Yes
5655,649,14.0,35.8,49,2.8,1264.0,,2.4,,0.0,Summer,No Holiday,Yes
7648,1183,15.0,20.4,43,1.7,690.0,7.3,1.43,0.0,0.0,Autumn,No Holiday,Yes
7908,54,,12.4,87,1.0,317.0,10.2,0.24,1.0,0.0,Autumn,No Holiday,Yes
2562,1272,17.0,12.1,34,,1240.0,-3.3,0.81,0.0,,,No Holiday,Yes
3802,1128,9.0,18.5,51,1.4,1955.0,8.1,1.74,0.0,,Spring,No Holiday,Yes
2641,240,0.0,1.6,39,,2000.0,-10.8,0.0,0.0,,Spring,No Holiday,Yes
1360,140,15.0,-11.4,27,3.3,1805.0,-26.7,0.0,0.0,,Winter,No Holiday,Yes
4281,2194,8.0,19.5,50,0.7,1329.0,8.7,1.19,0.0,0.0,Spring,No Holiday,Yes
7407,17,14.0,17.2,95,1.6,553.0,16.3,0.48,2.5,0.0,Autumn,No Holiday,Yes
2348,683,19.0,4.5,72,2.7,529.0,-0.1,0.03,0.0,0.0,Spring,No Holiday,Yes
6310,1971,,,63,3.1,1677.0,21.5,0.0,0.0,0.0,Summer,,Yes
4148,45,19.0,17.6,93,0.3,331.0,16.4,0.06,1.5,,Spring,Holiday,Yes
2782,798,,11.6,54,1.5,693.0,2.5,,0.0,0.0,Spring,No Holiday,Yes
4324,238,3.0,18.4,86,0.6,360.0,16.0,0.0,0.0,0.0,,No Holiday,Yes
6823,678,6.0,,55,1.2,2000.0,7.8,0.0,0.0,0.0,,No Holiday,Yes
7055,1049,22.0,,85,2.1,1772.0,15.8,0.0,0.0,0.0,Autumn,,Yes
3309,1290,20.0,12.5,31,3.8,1746.0,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
7026,0,17.0,25.0,44,,1883.0,11.8,0.36,,0.0,Autumn,No Holiday,No
8104,0,15.0,18.5,25,1.6,,-1.9,1.63,0.0,0.0,Autumn,No Holiday,No
6697,963,0.0,22.5,83,0.5,,19.4,0.0,0.0,0.0,Autumn,,Yes
616,246,15.0,-1.9,17,5.0,2000.0,-23.7,0.93,0.0,0.0,Winter,No Holiday,Yes
7512,0,23.0,16.6,53,1.1,2000.0,6.9,0.0,0.0,0.0,Autumn,Holiday,
2576,152,,5.5,58,,937.0,-2.1,0.0,,0.0,Spring,No Holiday,Yes
7097,1840,16.0,25.3,38,3.0,,9.9,1.88,0.0,0.0,Autumn,No Holiday,Yes
2315,410,10.0,5.2,52,1.5,1808.0,-3.8,0.74,0.0,0.0,Spring,No Holiday,Yes
3341,125,4.0,8.3,53,1.1,1007.0,-0.7,0.0,,0.0,Spring,No Holiday,Yes
7979,771,,9.6,43,1.8,,-2.3,1.49,0.0,0.0,Autumn,No Holiday,Yes
1706,237,1.0,1.7,71,1.2,584.0,-3.0,0.0,0.0,0.0,Winter,,Yes
8191,194,6.0,11.0,91,1.0,124.0,9.5,,1.0,0.0,Autumn,No Holiday,Yes
2986,378,9.0,10.4,81,1.4,2000.0,7.2,0.36,,0.0,Spring,,Yes
6514,867,9.0,25.8,79,,1963.0,,0.3,0.0,0.0,,No Holiday,Yes
7915,1882,18.0,13.1,74,1.6,1989.0,8.5,,0.0,0.0,Autumn,No Holiday,Yes
1781,46,4.0,-6.4,62,1.8,1978.0,-12.4,0.0,,0.0,Winter,No Holiday,Yes
8726,645,13.0,5.3,26,2.1,1604.0,-12.7,0.21,0.0,0.0,Autumn,No Holiday,Yes
5243,1050,10.0,24.0,49,1.7,,12.6,2.48,,,Summer,No Holiday,
804,267,11.0,,36,3.2,1736.0,-17.3,0.77,,0.0,,No Holiday,Yes
858,446,17.0,-0.6,45,3.3,1827.0,-11.0,0.24,0.0,0.0,Winter,,Yes
3648,855,23.0,19.8,73,0.9,442.0,14.8,0.0,0.0,0.0,,Holiday,Yes
5711,1709,22.0,29.4,78,1.6,1011.0,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes
5428,443,3.0,24.8,86,0.2,1354.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
991,82,6.0,-12.0,61,2.3,1709.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
6257,1398,,31.8,33,2.1,2000.0,13.5,1.88,0.0,,Summer,,Yes
8429,195,4.0,,74,1.7,,-2.4,0.0,0.0,0.0,Autumn,No Holiday,
4908,1229,,27.5,31,1.9,1841.0,8.8,2.7,0.0,0.0,Summer,No Holiday,Yes
3514,1027,9.0,14.0,54,1.5,1054.0,4.8,1.37,0.0,0.0,Spring,No Holiday,Yes
4190,1078,13.0,23.3,35,3.7,1874.0,6.9,3.28,0.0,0.0,Spring,No Holiday,Yes
6569,1404,16.0,29.7,51,3.0,2000.0,18.4,2.27,0.0,0.0,Summer,No Holiday,Yes
220,169,3.0,,53,0.5,1748.0,-8.1,,0.0,0.0,Winter,,Yes
4997,110,4.0,19.2,97,1.0,217.0,18.7,0.0,,0.0,,No Holiday,Yes
1289,181,16.0,-10.1,34,4.3,2000.0,-23.0,0.74,,1.0,Winter,No Holiday,Yes
3164,0,19.0,13.2,28,2.9,2000.0,-4.9,0.22,0.0,0.0,,No Holiday,No
2619,165,,5.1,44,3.4,2000.0,-6.1,,0.0,0.0,,No Holiday,Yes
3613,1094,12.0,22.2,50,2.0,564.0,11.2,2.65,0.0,0.0,Spring,,Yes
44,385,19.0,5.0,52,2.3,1666.0,-4.0,,0.0,0.0,Winter,,Yes
8015,948,22.0,7.6,50,1.8,2000.0,-2.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
3793,712,0.0,16.4,72,0.8,1046.0,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3572,1590,19.0,16.9,33,1.3,1965.0,0.5,0.34,0.0,0.0,Spring,,Yes
6730,1194,,21.3,63,2.7,1969.0,13.9,1.15,0.0,0.0,Autumn,,Yes
1504,293,15.0,0.7,25,3.0,1987.0,-17.1,1.12,0.0,0.0,Winter,No Holiday,Yes
5492,2326,19.0,30.6,57,1.4,1529.0,21.1,0.58,0.0,,Summer,No Holiday,Yes
8610,435,17.0,2.9,85,1.6,1000.0,0.6,0.2,0.0,3.5,Autumn,No Holiday,Yes
3440,17,7.0,9.0,95,2.3,294.0,8.2,0.0,6.0,0.0,Spring,,Yes
1893,145,20.0,-2.1,38,2.0,,-14.5,0.0,0.0,0.0,Winter,Holiday,Yes
8119,141,6.0,6.2,73,0.3,1018.0,1.7,0.0,,0.0,Autumn,No Holiday,Yes
7667,854,10.0,14.4,45,0.6,,2.6,1.28,0.0,0.0,Autumn,,Yes
7335,0,14.0,21.5,39,2.5,1691.0,6.9,2.56,0.0,0.0,Autumn,No Holiday,No
1506,341,17.0,0.3,26,,1977.0,-17.0,0.45,0.0,0.0,Winter,No Holiday,Yes
671,285,22.0,0.0,63,,968.0,-6.2,0.0,,,Winter,No Holiday,Yes
7421,0,,16.9,89,2.7,1577.0,15.0,0.0,2.5,,Autumn,No Holiday,No
5392,1094,15.0,30.2,62,2.4,1806.0,22.1,1.91,0.0,0.0,,No Holiday,Yes
898,143,9.0,-3.8,49,,1371.0,-12.9,0.18,0.0,0.0,,,Yes
4723,2891,18.0,25.9,44,1.5,2000.0,12.7,1.36,0.0,0.0,Summer,No Holiday,Yes
2667,173,,1.5,86,2.5,782.0,,0.0,0.0,0.0,Spring,No Holiday,Yes
3194,432,,10.0,23,0.7,2000.0,-10.2,,0.0,0.0,Spring,,Yes
2891,618,,14.7,53,0.9,831.0,5.2,1.59,0.0,0.0,Spring,No Holiday,Yes
7758,154,5.0,8.1,76,0.6,1309.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,
4547,1002,,21.9,62,1.7,,14.2,1.36,0.0,0.0,Summer,No Holiday,Yes
7082,875,1.0,19.5,83,1.5,1459.0,16.5,0.0,,0.0,Autumn,No Holiday,Yes
2371,1231,18.0,,55,2.0,705.0,,0.35,0.0,0.0,Spring,No Holiday,Yes
6033,1731,8.0,28.6,75,1.2,1588.0,23.7,0.56,0.0,0.0,Summer,,Yes
1770,288,17.0,-3.1,36,4.4,1988.0,-16.0,0.89,0.0,0.0,,No Holiday,Yes
6754,956,9.0,19.9,51,0.6,1906.0,9.4,1.46,0.0,0.0,,No Holiday,Yes
532,230,3.0,5.4,77,1.6,583.0,1.6,0.0,,0.0,Winter,No Holiday,Yes
6665,1429,16.0,,47,4.3,2000.0,14.8,,0.0,0.0,Autumn,No Holiday,Yes
7008,0,23.0,21.2,69,1.3,1999.0,15.2,0.0,0.0,0.0,,No Holiday,No
7553,1284,16.0,13.8,36,2.9,2000.0,-1.0,0.98,,0.0,Autumn,No Holiday,Yes
7605,1261,,13.8,52,1.6,1088.0,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
732,142,11.0,0.8,62,2.8,801.0,-5.6,,0.0,1.1,Winter,Holiday,Yes
3407,1292,22.0,,28,1.0,1996.0,-1.9,0.0,0.0,0.0,Spring,No Holiday,
2340,290,11.0,4.5,82,2.0,1226.0,1.6,0.73,0.0,0.0,Spring,No Holiday,Yes
6608,388,7.0,,65,1.4,2000.0,13.4,0.16,,0.0,Autumn,No Holiday,Yes
4457,1671,16.0,25.5,43,3.2,1892.0,11.9,1.72,0.0,0.0,Summer,No Holiday,Yes
2566,624,21.0,7.4,54,2.0,1142.0,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
8259,568,2.0,10.7,80,0.6,409.0,7.3,0.0,0.0,0.0,Autumn,,Yes
8292,578,11.0,,68,0.4,341.0,5.0,0.54,0.0,0.0,Autumn,No Holiday,Yes
5134,72,21.0,23.4,98,0.4,1038.0,23.0,0.0,1.0,0.0,Summer,No Holiday,Yes
7813,1034,12.0,18.2,34,1.0,758.0,2.0,2.03,0.0,0.0,Autumn,No Holiday,Yes
4192,1174,15.0,23.5,36,3.2,1786.0,7.5,2.91,,0.0,Spring,No Holiday,Yes
4563,732,2.0,19.4,84,0.7,382.0,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes
7533,1489,20.0,,48,2.0,2000.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
1256,316,7.0,-0.4,34,1.0,1989.0,-14.3,,0.0,0.0,Winter,No Holiday,Yes
2105,555,16.0,9.5,31,3.1,973.0,-6.8,1.54,0.0,0.0,Winter,No Holiday,Yes
8644,119,3.0,2.4,90,1.0,269.0,0.9,0.0,0.0,0.3,Autumn,,Yes
7958,916,13.0,12.1,75,1.2,1775.0,7.7,0.99,,0.0,,No Holiday,Yes
5230,2183,21.0,23.1,54,,2000.0,13.2,0.0,0.0,0.0,Summer,,Yes
5984,1059,7.0,27.0,69,0.8,2000.0,20.8,0.23,0.0,0.0,,No Holiday,Yes
3485,117,4.0,6.4,66,0.5,2000.0,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
8306,344,1.0,5.0,67,1.3,2000.0,-0.6,,,,Autumn,No Holiday,Yes
3817,552,0.0,11.6,57,,2000.0,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
5333,71,,,97,1.0,317.0,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes
6676,376,3.0,20.2,77,0.4,,16.0,,0.0,0.0,Autumn,No Holiday,Yes
5982,273,5.0,27.1,69,0.9,2000.0,20.9,0.0,0.0,0.0,Summer,No Holiday,Yes
4242,1886,17.0,27.9,34,,1259.0,10.5,,0.0,0.0,Spring,No Holiday,Yes
1622,165,13.0,-7.5,28,4.3,1904.0,-22.9,2.3,0.0,0.0,Winter,,Yes
8247,0,14.0,15.0,49,2.8,518.0,,1.53,0.0,0.0,Autumn,No Holiday,No
4824,1456,23.0,20.1,73,1.9,771.0,15.1,0.0,0.0,0.0,,No Holiday,Yes
4772,2481,19.0,24.2,62,1.9,,16.4,0.39,0.0,0.0,,No Holiday,Yes
7406,22,,,95,1.6,325.0,16.0,0.48,4.0,0.0,Autumn,No Holiday,Yes
1097,365,16.0,7.5,37,0.9,813.0,-6.2,0.48,0.0,0.0,,No Holiday,Yes
4872,1497,23.0,21.9,59,2.6,1188.0,13.5,0.0,0.0,0.0,Summer,No Holiday,Yes
8295,810,14.0,10.1,58,,605.0,2.1,0.43,0.0,0.0,,No Holiday,Yes
2464,815,15.0,18.6,47,3.3,1560.0,7.0,2.08,0.0,0.0,,No Holiday,Yes
5463,691,,33.7,45,2.5,1843.0,20.1,3.23,,0.0,Summer,No Holiday,Yes
1789,281,12.0,1.0,41,3.3,1794.0,-10.8,2.11,0.0,0.0,Winter,No Holiday,Yes
7478,1303,13.0,20.2,28,1.3,2000.0,1.0,2.25,0.0,0.0,,No Holiday,Yes
5624,1241,7.0,29.3,58,0.8,2000.0,20.1,0.23,,0.0,Summer,No Holiday,Yes
4995,164,2.0,19.6,97,,201.0,19.1,0.0,0.4,0.0,Summer,No Holiday,Yes
193,267,,-3.5,48,0.9,1967.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes
821,38,4.0,-7.5,55,1.3,1984.0,,0.0,0.0,0.0,Winter,No Holiday,Yes
4367,1900,22.0,21.1,59,2.1,1874.0,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
5382,301,5.0,24.8,84,1.4,1303.0,21.9,0.0,0.0,,Summer,No Holiday,Yes
4167,1183,14.0,22.0,33,3.4,1966.0,4.9,3.41,0.0,0.0,Spring,,Yes
2688,428,,3.4,69,1.1,895.0,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes
4468,314,3.0,19.1,72,0.6,1370.0,13.9,0.0,0.0,0.0,,No Holiday,Yes
